link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link,match_score,potential_jade_link_text,potential_jade_link,link_text_match,is_legislation,is_authorised_report
3050,470,Section 340–Serious,[Last reviewed: September 2024] Criminal Code Section 411–Punishment of robbery Section 340–Serious assaults Section 339–Assaults occasioning bodily harm Section 419 - Burglary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.184615,[1999]NSWCCA 14.,https://jade.io/article/136049,No Match,TRUE
2757,389,Section 303–Definition,human being unlawful Section 293–Definition of killing Section 300–Unlawful homicide Section 303–Definition of manslaughter Section 576–Indictment containing count of murder or manslaughter,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.186851,"(1991)172 CLR 378,",https://jade.io/article/67628,No Match,TRUE
4855,904,Section 216–Abuse,premises Section 215–Engaging in penile intercourse with child under 16 Section 216–Abuse of persons with an impairment of the mind Section 218A–Using,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.1875,[2006]QCA 242R,https://jade.io/article/169359,No Match,TRUE
4853,904,Section 213–Owner,2026] Criminal Code Section 210–Indecent treatment of children under 16 Section 213–Owner etc. permitting abuse of children on premises Section 215–Engaging in,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.188679,[2006]QCA 242R,https://jade.io/article/169359,No Match,TRUE
4301,792,Section 26–Presumption,"27(1)-(2), 28(1)-(2) 17.5.1 Legislation [Last reviewed: April 2026] Criminal Code Section 26–Presumption of sanity Section 27–Insanity Section 647–Acquittal on ground of insanity",https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.190114,[1994]HCA 28).,https://jade.io/article/67831,No Match,TRUE
3820,683,Section 359F–,"Section 359E– Punishment of unlawful stalking, intimidation, harassment or abuse Section 359F– Court may restrain unlawful stalking, intimidation, harassment or abuse 12.7.2",https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.191571,[43]-[46]).,https://jade.io/article/390206/section/8430,No Match,TRUE
2600,348,Section 391–Definition,Recent Possession 8.5.1 Legislation [Last reviewed: February 2025] Criminal Code Section 391–Definition of Stealing Section 433–Receiving Tainted Property 8.5.2 Commentary [Last reviewed:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.194946,"(1987)74 ALR 219,",https://jade.io/article/67375,No Match,TRUE
882,131,Chapter 61–Effect,disclosing knowledge of match-fixing conduct or match-fixing arrangement for betting Chapter 61–Effect of Indictment 3.3.2 Commentary [Last reviewed: February 2026] As to,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.196078,[2001]VSCA 188).,https://jade.io/article/70592,No Match,TRUE
90,16,@SupremeCourtQLD,Social Media Queensland Courts operate the following X(formerly Twitter)accounts: • @SupremeCourtQLD — Supreme Court of Queensland • @DistCourtQLD — District Court,https://twitter.com/SupremeCourtQLD,twitter,,0.197531,(2014)244 A Crim R 443R,https://jade.io/article/344444,No Match,FALSE
2654,362,Section 576–Indictment,293–Definition of killing Section 300–Unlawful Homicide Section 302–Definition of murder Section 576–Indictment containing count of murder or manslaughter 9.2.2 Commentary [Last reviewed:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.199336,"(1991)172 CLR 378,",https://jade.io/article/67628,No Match,TRUE
4099,748,Section 193–False,s 193 15.5.1 Legislation [Last reviewed: January 2025] Criminal Code Section 193–False Verified Statements 15.5.2 Commentary [Last reviewed: January 2025] The defendant,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.202532,"(1974)7 SASR 375,",https://jade.io/citation/2672775,No Match,TRUE
2708,375,Section 293–Definition,February 2025] Criminal Code Section 291–Killing of human being unlawful Section 293–Definition of killing Section 300–Unlawful Homicide Section 302–Definition of murder Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.203252,11).,https://jade.io/article/722112,No Match,TRUE
4619,826,Section 31–Justification,s 31(1)(c) 17.12.1 Legislation [Last reviewed: April 2026] Criminal Code Section 31–Justification and excuse—compulsion 17.12.2 Commentary [Last reviewed: April 2026] Section 31(1)(c)provides,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.203509,[5](citations,https://jade.io/article/121793/section/482,No Match,TRUE
2781,396,Section 306–Attempt,s 306(1)(a) 9.5.1 Legislation [Last reviewed: October 2024] Criminal Code Section 306–Attempt to murder Section 4–Attempts to commit offences 9.5.2 Commentary [Last,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.203922,"[1985]1 Qd R 343,",https://jade.io/citation/418388,No Match,TRUE
734,101,Form to hire the equipment if it is not available,"brochure for information about this trial. Other relevant links: • Form to hire the equipment if it is not available • Information on the equipment, process and sites • General",https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdjag.service-now.com%2Fsp%3Fid%3Dsc_cat_item%26sys_id%3D1cd810ee1b9235107632fe231d4bcb58&data=05%7C02%7Cjustice.muir%40courts.qld.gov.au%7C306a40348f8c4c453ccb08dcd1fef444%7C583ea622975d4befa1d0d1f9c139f8b3%7C0%7C0%7C638616140147613856%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=neQASD%2B1EUfgqWu0L6kPgKjloy7top%2FnQsocUEhCvDo%3D&reserved=0,outlook,,0.206107,ed)(2021)273 CLR 177,https://jade.io/article/802223,No Match,FALSE
4859,904,Section 229,under 16 years Section 219– Taking child for immoral purposes Section 229 –Knowledge of age immaterial Section 229B–Repeated sexual conduct with a,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.206349,[2006]QCA 242R,https://jade.io/article/169359,No Match,TRUE
3049,470,Section 411–Punishment,and Burglary) 10.17.1 Legislation [Last reviewed: September 2024] Criminal Code Section 411–Punishment of robbery Section 340–Serious assaults Section 339–Assaults occasioning bodily harm,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.206642,[1999]NSWCCA 14.,https://jade.io/article/136049,No Match,TRUE
94,17,ttps://www.courts.qld.gov.au/newsroom/social-media.,"the PIO, in accordance with the courts’social media disclaimer: h ttps://www.courts.qld.gov.au/newsroom/social-media. Image Consent Judges should contact the PIO should they wish",https://www.courts.qld.gov.au/newsroom/social-media,qld,,0.207171,[2001]QCA 263.,https://jade.io/article/167089,No Match,FALSE
93,17,h,"by the PIO, in accordance with the courts’social media disclaimer: h ttps://www.courts.qld.gov.au/newsroom/social-media. Image Consent Judges should contact the PIO should they",https://www.courts.qld.gov.au/newsroom/social-media,qld,,0.208835,[2001]QCA 263.,https://jade.io/article/167089,No Match,FALSE
3867,699,Section 421,[Last reviewed: September 2024] Criminal Code Section 418–Definitions Section 419–Burglary Section 421 –Entering or being in premises and committing indictable offences 13.4.2,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.208835,[26].,https://jade.io/article/87782/section/140175,No Match,TRUE
880,131,Section 589–Indictment,animals and of killing certain animals with intent to steal Section 589–Indictment for joint receiving Section 589A–Indictment for using or disclosing knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.209302,[99];,https://jade.io/article/168361/section/779,No Match,TRUE
881,131,Section 589A–Indictment,animals with intent to steal Section 589–Indictment for joint receiving Section 589A–Indictment for using or disclosing knowledge of match-fixing conduct or match-fixing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.209738,[99];,https://jade.io/article/168361/section/779,No Match,TRUE
85,16,https://www.courts.qld.gov.au/newsroom/contact-us/media.,following Queensland Court media resources available on the courts’ website: https://www.courts.qld.gov.au/newsroom/contact-us/media. These include: • media court identification cards for use in,https://www.courts.qld.gov.au/newsroom/contact-us/media,qld,,0.211321,Oulds[2014]QCA 223,https://jade.io/article/344444,No Match,FALSE
4819,899,Section 304A–Diminished,Criminal Code Section 26– Presumption of sanity Section 27– Insanity Section 304A–Diminished responsibility 17.26.2 Commentary [Last reviewed: March 2025] Section 304A(Diminished Responsibility)provides,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.211321,[1967]1 QB,https://jade.io/citation/2676631,No Match,TRUE
89,16,Accessways to Remain Clear,"– Queen Elizabeth II Courts of Law Supreme Court, Brisbane Accessways to Remain Clear • how to apply to access court files; • how",https://www.courts.qld.gov.au/__data/assets/pdf_file/0020/262271/sc-pd-17of2014.pdf,qld,,0.213592,(2014)244 A Crim R 443R,https://jade.io/article/344444,No Match,FALSE
2653,362,Section 302–Definition,human being unlawful Section 293–Definition of killing Section 300–Unlawful Homicide Section 302–Definition of murder Section 576–Indictment containing count of murder or manslaughter,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.215488,"(1991)172 CLR 378,",https://jade.io/article/67628,No Match,TRUE
4700,856,Section 245–Definition,s 271(1) 17.19.1 Legislation [Last Reviewed: April 2026] Criminal Code Section 245–Definition of assault Section 271– Self-defence against unprovoked assault 17.19.2 Commentary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.215517,[2000],https://jade.io/article/166319,No Match,TRUE
4701,856,Section 271–,[Last Reviewed: April 2026] Criminal Code Section 245–Definition of assault Section 271– Self-defence against unprovoked assault 17.19.2 Commentary [Last Reviewed: April 2026],https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.21645,[2000],https://jade.io/article/166319,No Match,TRUE
3060,473,Section 229,Code Section 1 - Definition of ‘impairment of the mind’ Section 229 - Knowledge of age immaterial Section 636 - Evidence of,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.217391,(1997)91 A Crim R 590[1997],https://jade.io/citation/2694939,No Match,TRUE
3022,461,App R 49).,is noxious(R v Marcus [1981]2 All ER 833; (1981)73 Cr App R 49). 10.15.3 Suggested Direction [Last reviewed: April 2025] The prosecution must,https://a.next.westlaw.com/Document/I56CA3C50E42811DA8FC2A0F0355337E9/View/FullText.html?navigationPath=Search%2Fv3%2Fsearch%2Fresults%2Fnavigation%2Fi0ad604020000015359c553404263ce2a%3FNav%3DINTERNATIONAL-CASES%26fragmentIdentifier%3DI56CA3C50E42811DA8FC2A0F0355337E9%26startIndex%3D1%26contextData%3D%2528sc.Search%2529%26transitionType%3DSearchItem&listSource=Search&listPageSource=39a99cb5c35e44667952483728a608f2&list=INTERNATIONAL-CASES&rank=1&grading=na&sessionScopeId=ed11f484f99f0961f5b4396d7d076c69&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Search%29,westlaw,,0.219048,(1880)5 QBD 307;,https://jade.io/citation/5314252,No Match,FALSE
1260,176,Section 435–Rights,"2000(Qld) Section 418–Right to communicate with friend, relative or lawyer Section 435–Rights of a person to be electronically recorded Section 436–Recording of",https://www.legislation.qld.gov.au/view/html/inforce/current/act-2000-005,qld,,0.219512,[2020]QCA 265).,https://jade.io/article/778252,No Match,TRUE
2782,396,Section 4–Attempts,[Last reviewed: October 2024] Criminal Code Section 306–Attempt to murder Section 4–Attempts to commit offences 9.5.2 Commentary [Last reviewed: October 2024] This,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.221277,"431-432,",https://jade.io/article/165345/section/477,No Match,TRUE
91,16,@DistCourtQLD,X(formerly Twitter)accounts: • @SupremeCourtQLD — Supreme Court of Queensland • @DistCourtQLD — District Court of Queensland Queensland Supreme and District Courts,https://twitter.com/DistCourtQLD,twitter,,0.222222,Oulds[2014]QCA 223,https://jade.io/article/344444,No Match,FALSE
3051,470,Section 339–Assaults,2024] Criminal Code Section 411–Punishment of robbery Section 340–Serious assaults Section 339–Assaults occasioning bodily harm Section 419 - Burglary 10.17.2 Commentary [Last,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.223938,[1999]NSWCCA 14.,https://jade.io/article/136049,No Match,TRUE
874,131,Section 580–Charge,Section 579–Charge of specific injury–charge of injury with specific intent Section 580–Charge of injury to property Section 581–Offences of dishonesty Section 582–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.224,"[2020]QCA 37,",https://jade.io/article/717422,No Match,TRUE
2758,389,Section 576–Indictment,293–Definition of killing Section 300–Unlawful homicide Section 303–Definition of manslaughter Section 576–Indictment containing count of murder or manslaughter 9.4.2 Commentary [Last reviewed:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.225256,"(1991)172 CLR 378,",https://jade.io/article/67628,No Match,TRUE
4116,753,Section 87–Official,s 87(1) 15.7.1 Legislation [Last reviewed: March 2025] Criminal Code Section 87–Official corruption 15.7.2 Commentary [Last reviewed: March 2025] Section 87(1)contains two,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.225806,161Q,https://jade.io/article/352736/section/443071,No Match,TRUE
876,131,Section 582–Charge,Section 580–Charge of injury to property Section 581–Offences of dishonesty Section 582–Charge of procuring commission of offence or wrongful act Section 583–Conviction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.227074,[2014]1 Qd R,https://jade.io/article/299450,No Match,TRUE
4217,783,Section 27–,s 28 17.2.1 Legislation [Last reviewed: April 2026] Criminal Code Section 27– Insanity Section 28–Intoxication 17.2.2 Commentary [Last reviewed: April 2026] Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.227848,"[1949]St R Qd 126,",https://jade.io/citation/3482123,No Match,TRUE
4856,904,Section 218A–Using,Section 216–Abuse of persons with an impairment of the mind Section 218A–Using internet etc. to procure children under 16 Section 218B–Grooming child,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.227848,"[2013]QCA 223,[26]",https://jade.io/article/289427,No Match,TRUE
2999,451,Section 322,to Harm 10.11.1 Legislation [Last reviewed: December 2024] Criminal Code Section 322 –Administering poison with intent to harm 10.11.2 Commentary [Last reviewed:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.228137,[1996]QCA 256 insufficient if no more is,https://jade.io/article/165601,No Match,TRUE
4818,899,Section 27–,reviewed: March 2025] Criminal Code Section 26– Presumption of sanity Section 27– Insanity Section 304A–Diminished responsibility 17.26.2 Commentary [Last reviewed: March 2025],https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.229008,(2021)8 QR 338).,https://jade.io/article/821195,No Match,TRUE
3838,688,Section 390–Things,Criminal Code Section 398–Punishment of stealing Section 391–Definition of stealing Section 390–Things capable of being stolen 13.1.2 Commentary [Last reviewed: September 2025],https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.229249,228).,https://jade.io/citation/2421318/section/140897,No Match,TRUE
875,131,Section 581–Offences,injury with specific intent Section 580–Charge of injury to property Section 581–Offences of dishonesty Section 582–Charge of procuring commission of offence or,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.229508,[148](footnotes,https://jade.io/article/717422/section/300,No Match,TRUE
3789,676,Section 354A–Kidnapping,s 354A 12.5.1 Legislation [Last reviewed: December 2024] Criminal Code Section 354A–Kidnapping for Ransom 12.5.2 Commentary [Last reviewed: December 2024] Pursuant to,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.230216,[2004]2 Qd R 672,https://jade.io/article/168416,No Match,TRUE
4629,830,Section 31,s 31(1)(d) 17.13.1 Legislation [Last reviewed: April 2026] Criminal Code Section 31 –Justification and excuse—compulsion 17.13.2 Commentary [Last reviewed: April 2026] Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.230483,[5](citations,https://jade.io/article/121793/section/482,No Match,TRUE
3061,473,Section 636,of the mind’ Section 229 - Knowledge of age immaterial Section 636 - Evidence of blood relationship 11.1.2 Commentary [Last reviewed: October,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.232759,[71]-[78].,https://jade.io/article/505840/section/21828,No Match,TRUE
3165,488,Section 745 -,of the mind Section 229 - Knowledge of age immaterial Section 745 - Application of former s 215 Section 756 - Offences charged,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.233645,161Q,https://jade.io/article/352736/section/443071,No Match,TRUE
3866,699,Section 419–Burglary,13.4.1 Legislation [Last reviewed: September 2024] Criminal Code Section 418–Definitions Section 419–Burglary Section 421 –Entering or being in premises and committing indictable,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.233677,(2009)40 WAR 116Criminal,https://jade.io/article/61116,No Match,TRUE
4752,868,Section 272–Self-defence,s 272 17.21.1 Legislation [Last reviewed: December 2024] Criminal Code Section 272–Self-defence against provoked assault 17.21.2. Commentary [Last reviewed: December 2024] See,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.234043,"[2024]HCA 22,",https://jade.io/article/1078416,No Match,TRUE
3059,473,Section 1,Sexual Offences 11.1.1 Legislation [Last reviewed: October 2024] Criminal Code Section 1 - Definition of ‘impairment of the mind’ Section 229 -,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.23431,"[2016]QCA 306,",https://jade.io/article/505840,No Match,TRUE
4860,904,Section 229B–Repeated,child for immoral purposes Section 229 –Knowledge of age immaterial Section 229B–Repeated sexual conduct with a child 17.27.2 Commentary [Last reviewed: March,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.234848,[2006]QCA 242R,https://jade.io/article/169359,No Match,TRUE
2901,428,Section 317–Acts,s 317 10.4.1 Legislation [Last reviewed: December 2024] Criminal Code Section 317–Acts intended to cause grievous bodily harm and other malicious acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.235294,[93]-[95].,https://jade.io/article/169321/section/3407,No Match,TRUE
3947,720,Section 643–Intention,"[Last reviewed: February 2025] Criminal Code Section 488–Forgery and uttering Section 643–Intention to injure, deceive or defraud 13.10.2 Commentary [Last reviewed: February",https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.235741,"[1903]1 Ch 728,",https://jade.io/citation/2715191,No Match,TRUE
2652,362,Section 300–Unlawful,Section 291–Killing of human being unlawful Section 293–Definition of killing Section 300–Unlawful Homicide Section 302–Definition of murder Section 576–Indictment containing count of,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.237037,[2018]HCA 28;,https://jade.io/article/592985,No Match,TRUE
3020,461,[1981]2 All ER 833;,fact and degree whether the thing is noxious(R v Marcus [1981]2 All ER 833; (1981)73 Cr App R 49). 10.15.3 Suggested Direction [Last reviewed:,https://plus.lexis.com/apac/document/onecase/?pdmfid=1539278&crid=87003b32-5bb4-4a06-aa53-25343c92c7cd&pddocfullpath=%2Fshared%2Fdocument%2Fcases-uk%2Furn:contentItem:4CSP-3KT0-TWP1-6076-00000-00&pdcontentcomponentid=274668&pdteaserkey=cr1&ecomp=g75k&earg=cr1&prid=76423a24-b384-4abc-ae62-ef0b18b0f17e,lexis,,0.238095,(1880)5 QBD 307;,https://jade.io/citation/5314252,No Match,FALSE
3816,683,Section 359B–,"October 2025] Criminal Code Section 359A– Definitions for unlawful stalking Section 359B– What is unlawful stalking, intimidation, harassment or abuse Section 359C–",https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.238267,2023(Qld),https://jade.io/article/966844,No Match,TRUE
2961,441,Section 323–Wounding,s 323 10.7.1 Legislation [Last reviewed: February 2025] Criminal Code Section 323–Wounding 10.7.2 Commentary [Last reviewed: February 2025] The defendant must have:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.238462,Sentences Act 1992,https://jade.io/article/352736,No Match,TRUE
2754,389,Section 291–Killing,s 303 9.4.1 Legislation [Last reviewed: January 2026] Criminal Code Section 291–Killing of a human being unlawful Section 293–Definition of killing Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.238938,[2020]HCA 11).,https://jade.io/article/722112,No Match,TRUE
3694,641,Section 215–Engaging,11–Effect of changes in law(current) Section 229–Knowledge of Age Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current) Section 349–Rape(current) Acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.23913,[1947]VLR 389.,https://jade.io/article/554716,No Match,TRUE
3725,653,Section 215–Engaging,11–Effect of changes in law(current) Section 229–Knowledge of Age Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current) Section 349–Rape(current) Acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.23913,[1947]VLR 389.,https://jade.io/article/554716,No Match,TRUE
1403,194,Section 590A–,4.13 Alibi 4.13.1 Legislation [Last reviewed: March 2026] Criminal Code Section 590A– Notice of alibi 4.13.2 Commentary [Last reviewed: March 2026] A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.239316,[153]).,https://jade.io/article/1052132/section/2501,No Match,TRUE
3190,498,Section 228F–Excluding,Section 207A–Definitions for Chapter 22. Section 228E–Defences for ss 228A-228DC. Section 228F–Excluding non-essential persons from court when child exploitation material displayed. Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.24,Penalties and Sentences,https://jade.io/article/352736,No Match,TRUE
1751,238,Judicial Officers Bulletin No 23,possible contamination. For a discussion on DNA evidence see the Judicial Officers Bulletin No 23 published by the Judicial Commission of NSW August 2011. 4.26.3,https://search.informit.org/toc/job/23/7,informit,,0.24031,"[2002]SASC 294,",https://jade.io/article/177246,No Match,FALSE
3847,693,Section 461–Arson,s 461 13.2.1 Legislation [Last reviewed: May 2025] Criminal Code Section 461–Arson 13.2.2 Commentary [Last reviewed: May 2025] The defendant must have:,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.240343,[2013]QCA 342.,https://jade.io/article/305637,No Match,TRUE
3272,525,Section 6,impairment of the mind(version current immediately before 1 August 2023) Section 6 - Carnal Knowledge(version current immediately before 1 August 2023) 11.12.2,https://www.legislation.qld.gov.au/view/html/inforce/2023-03-22/act-1899-009,qld,,0.241379,Health and other Legislation Amendment Act 2016,https://jade.io/article/496480,No Match,TRUE
877,131,Section 583–Conviction,Section 582–Charge of procuring commission of offence or wrongful act Section 583–Conviction for attempt to commit offence Section 584–When evidence shows offence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.242152,[2014]1 Qd R,https://jade.io/article/299450,No Match,TRUE
3220,509,Section 207A,2024] Criminal Code Section 228C - Distributing child exploitation material Section 207A - Definitions for Chapter 22 Section 228E - Defences for,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,,0.242152,161Q,https://jade.io/article/352736/section/443071,No Match,TRUE
